Date,Price,Oil_Price,USD_Index,Trade_Weighted_Dollar,CPI,Volume,US_Tariff_Index,Sanction_Intensity,Russia_Sanction_Intensity,Price_cap,Oil_lag1,Oil_lag7,Oil_ma7,USD_lag1,USD_lag7,USD_ma7
2012-01-01,1582.75,100.895,92.09065,100.55726991664902,227.53250000000003,137831.0,100.02832634273328,0.0,10.0,1582.75,99.8625,100.50500000000001,100.12785714285714,92.258425,92.4017,92.45341071428571
2012-01-02,1591.2249755859375,101.9275,91.922875,101.07870233307976,227.68725,206656.0,99.49626162515713,0.0,10.0,1591.2249755859375,100.895,100.89750000000001,100.27499999999999,92.09065,92.4077,92.38414999999999
2012-01-03,1599.699951171875,102.96,91.7551,101.60013474951052,227.842,275481.0,98.964196907581,0.0,10.0,1599.699951171875,101.9275,101.29,100.51357142857144,91.922875,92.4137,92.2900642857143
2012-01-04,1611.9000244140625,103.22,92.0345,101.39323540793978,227.842,271711.0,101.18629306802312,0.0,10.0,1611.9000244140625,102.96,99.44,101.05357142857142,91.7551,92.8374,92.1753642857143
2012-01-05,1619.4000244140625,101.81,92.5773,102.25770428437455,227.842,362.0,99.02630146977576,0.0,10.0,1619.4000244140625,103.22,99.68,101.35785714285714,92.0345,92.7398,92.15214999999999
2012-01-06,1616.0999755859375,101.56,92.7183,103.55472259665925,227.842,20.0,99.39638435474028,0.0,10.0,1616.0999755859375,101.81,98.83,101.74785714285713,92.5773,92.4262,92.19387857142856
2012-01-07,1613.2333170572917,101.47666666666667,92.72613333333334,102.78548803553667,227.842,103968.66666666666,99.87044810143654,0.0,10.0,1613.2333170572917,101.56,99.8625,101.97845238095238,92.7183,92.258425,92.26069404761904
2012-01-08,1610.3666585286458,101.39333333333333,92.73396666666666,102.01625347441411,227.842,207917.3333333333,100.3445118481328,0.0,10.0,1610.3666585286458,101.47666666666667,100.895,102.04964285714286,92.72613333333334,92.09065,92.35259642857143
2012-01-09,1607.5,101.31,92.7418,101.24701891329154,227.842,311866.0,100.81857559482906,0.0,10.0,1607.5,101.39333333333333,101.9275,101.96142857142857,92.73396666666666,91.922875,92.46958571428571
2012-01-10,1631.0,102.24,92.2461,100.83228750355244,227.842,291273.0,101.4148204994138,0.0,10.0,1631.0,101.31,102.96,101.85857142857142,92.7418,91.7551,92.53972857142857
2012-01-11,1639.199951171875,100.89,92.554,102.59278700274442,227.842,153.0,100.69198208345728,0.0,10.0,1639.199951171875,102.24,103.22,101.5257142857143,92.2461,92.0345,92.61394285714286
2012-01-12,1647.300048828125,99.03,92.2274,99.83261736776154,227.842,72.0,99.9582757760691,0.0,10.0,1647.300048828125,100.89,101.81,101.12857142857142,92.554,92.5773,92.56395714285715
2012-01-13,1630.4000244140625,98.69,92.5385,102.0951858647668,227.842,92.0,99.72180442261046,0.0,10.0,1630.4000244140625,99.03,101.56,100.71857142857144,92.2274,92.7183,92.53827142857143
2012-01-14,1636.6000061035156,99.1925,92.407425,101.7124278318346,227.842,85540.75,100.29112845650371,0.0,10.0,1636.6000061035156,98.69,101.47666666666667,100.39226190476191,92.5385,92.72613333333334,92.49274166666667
2012-01-15,1642.7999877929688,99.69500000000001,92.27635,101.3296697989024,227.842,170989.5,100.86045249039697,0.0,10.0,1642.7999877929688,99.1925,101.39333333333333,100.14964285714287,92.407425,92.73396666666666,92.42736785714285
2012-01-16,1648.9999694824219,100.1975,92.145275,100.9469117659702,227.842,256438.25000000003,101.4297765242902,0.0,10.0,1648.9999694824219,99.69500000000001,101.31,99.99071428571428,92.27635,92.7418,92.34214999999999
2012-01-17,1655.199951171875,100.7,92.0142,100.564153733038,227.842,341887.0,101.99910055818346,0.0,10.0,1655.199951171875,100.1975,102.24,99.77071428571428,92.145275,92.2461,92.30902142857144
2012-01-18,1659.5,100.61,91.6943,101.63745299902472,227.842,11.0,100.37753047014604,0.0,10.0,1659.5,100.7,100.89,99.73071428571428,92.0142,92.554,92.18620714285714
2012-01-19,1654.0999755859375,100.32,91.3316,102.52460120994104,227.842,58.0,101.16194332428626,0.0,10.0,1654.0999755859375,100.61,99.03,99.91499999999999,91.6943,92.2274,92.05823571428571
2012-01-20,1663.699951171875,98.15,91.3661,100.5023761589714,227.842,77.0,99.85432012908052,0.0,10.0,1663.699951171875,100.32,98.69,99.83785714285715,91.3316,92.5385,91.89075
2012-01-21,1668.4666341145833,98.59,91.2394,101.27261918823352,227.842,80.0,100.05385905565107,0.0,10.0,1668.4666341145833,98.15,99.1925,99.7517857142857,91.3661,92.407425,91.7238892857143
2012-01-22,1673.2333170572917,99.03,91.1127,102.04286221749564,227.842,83.0,100.25339798222164,0.0,10.0,1673.2333170572917,98.59,99.69500000000001,99.65678571428573,91.2394,92.27635,91.55765357142857
2012-01-23,1678.0,99.47,90.986,102.81310524675776,227.842,86.0,100.4529369087922,0.0,10.0,1678.0,99.03,100.1975,99.55285714285715,91.1127,92.145275,91.39204285714287
2012-01-24,1664.199951171875,98.84,91.181,101.90004280538024,227.842,5.0,98.93341998725444,0.0,10.0,1664.199951171875,99.47,100.7,99.28714285714285,90.986,92.0142,91.2730142857143
2012-01-25,1699.800048828125,99.23,91.277,100.55873836670438,227.842,322794.0,100.1764502247971,0.0,10.0,1699.800048828125,98.84,100.61,99.09,91.181,91.6943,91.2134
2012-01-26,1726.300048828125,99.76,90.3962,98.92159323794456,227.842,260744.0,99.61399059223992,0.0,10.0,1726.300048828125,99.23,100.32,99.01,91.277,91.3316,91.07977142857143
2012-01-27,1731.800048828125,99.47,90.2559,102.03547853674992,227.842,186.0,98.31413791242692,0.0,10.0,1731.800048828125,99.76,98.15,99.19857142857143,90.3962,91.3661,90.92117142857144
2012-01-28,1731.5333658854167,99.23,90.32933333333334,100.81702348063699,227.842,17933.0,99.03809727676706,0.0,10.0,1731.5333658854167,99.47,98.59,99.29,90.2559,91.2394,90.7911619047619
2012-01-29,1731.2666829427083,98.99,90.40276666666666,99.59856842452405,227.842,35680.0,99.7620566411072,0.0,10.0,1731.2666829427083,99.23,99.03,99.28428571428572,90.32933333333334,91.1127,90.68974285714285
2012-01-30,1731.0,98.75,90.4762,98.38011336841112,227.842,53427.0,100.48601600544734,0.0,10.0,1731.0,98.99,99.47,99.18142857142858,90.40276666666666,90.986,90.61691428571429
2012-01-31,1737.800048828125,98.46,90.5538,99.00221520123446,227.842,373891.0,100.1160287358344,0.0,10.0,1737.800048828125,98.75,98.84,99.12714285714286,90.4762,91.181,90.5273142857143
2012-02-01,1747.0999755859375,97.63,90.0963,103.44865138747603,228.329,293554.0,100.63116972432208,0.0,10.0,1747.0999755859375,98.46,99.23,98.89857142857143,90.5538,91.277,90.35864285714285
2012-02-02,1756.800048828125,96.36,89.8765,104.7300657701657,228.329,2062.0,101.50722200017177,0.0,10.0,1756.800048828125,97.63,99.76,98.41285714285713,90.0963,90.3962,90.2844
2012-02-03,1737.9000244140625,97.8,89.8491,100.70456215654164,228.329,318638.0,99.83195653666664,0.0,10.0,1737.9000244140625,96.36,99.47,98.17428571428572,89.8765,90.2559,90.22628571428571
2012-02-04,1732.86669921875,97.49666666666667,89.82963333333333,101.0091047036772,228.329,212667.3333333333,99.28978726077285,0.0,10.0,1732.86669921875,97.8,99.23,97.92666666666666,89.8491,90.32933333333334,90.1549
2012-02-05,1727.8333740234375,97.19333333333333,89.81016666666667,101.31364725081276,228.329,106696.66666666666,98.74761798487907,0.0,10.0,1727.8333740234375,97.49666666666667,98.99,97.66999999999999,89.82963333333333,90.40276666666666,90.07024285714286
2012-02-06,1722.800048828125,96.89,89.7907,101.61818979794832,228.329,726.0,98.20544870898529,0.0,10.0,1722.800048828125,97.19333333333333,98.75,97.4042857142857,89.81016666666667,90.4762,89.97231428571429
2012-02-07,1746.4000244140625,98.55,89.5968,102.25343938416,228.329,415728.0,99.02994125257382,0.0,10.0,1746.4000244140625,96.89,98.46,97.41714285714286,89.7907,90.5538,89.8356
2012-02-08,1729.300048828125,98.8,89.6555,102.08380368277037,228.329,955.0,100.5833972485326,0.0,10.0,1729.300048828125,98.55,97.63,97.58428571428571,89.5968,90.0963,89.77262857142857
2012-02-09,1739.0,99.88,89.6246,104.93428194720006,228.329,119.0,99.27693722554822,0.0,10.0,1739.0,98.8,96.36,98.08714285714287,89.6555,89.8765,89.73664285714285
2012-02-10,1723.300048828125,98.68,90.1024,100.07907841214784,228.329,248.0,101.11300834473325,0.0,10.0,1723.300048828125,99.88,97.8,98.21285714285713,89.6246,89.8491,89.77282857142858
2012-02-11,1723.2000325520833,99.25,90.03143333333334,101.04149798909975,228.329,203.66666666666666,100.58050249687085,0.0,10.0,1723.2000325520833,98.68,97.49666666666667,98.46333333333334,90.1024,89.82963333333333,89.80165714285714
2012-02-12,1723.1000162760417,99.82000000000001,89.96046666666666,102.00391756605168,228.329,159.33333333333334,100.04799664900844,0.0,10.0,1723.1000162760417,99.25,97.19333333333333,98.83857142857143,90.03143333333334,89.81016666666667,89.82312857142857
2012-02-13,1723.0,100.39,89.8895,102.9663371430036,228.329,115.0,99.51549080114604,0.0,10.0,1723.0,99.82000000000001,96.89,99.33857142857143,89.96046666666666,89.7907,89.83724285714285
2012-02-14,1715.9000244140625,100.82,90.1919,100.41671416284792,228.329,94.0,99.57463019075088,0.0,10.0,1715.9000244140625,100.39,98.55,99.66285714285713,89.8895,89.5968,89.92225714285713
2012-02-15,1726.300048828125,101.82,90.1932,100.5739006769916,228.329,110.0,99.42065342936505,0.0,10.0,1726.300048828125,100.82,98.8,100.0942857142857,90.1919,89.6555,89.99907142857144
2012-02-16,1726.800048828125,102.33,90.3109,103.01923554994666,228.329,50.0,98.2878006741972,0.0,10.0,1726.800048828125,101.82,99.88,100.44428571428571,90.1932,89.6246,90.09711428571428
2012-02-17,1724.5,103.27,90.23,105.08055390268396,228.329,134499.0,99.08539814180952,0.0,10.0,1724.5,102.33,98.68,101.10000000000001,90.3109,90.1024,90.11534285714286
2012-02-18,1732.6499938964844,103.9225,90.175425,103.8549071797526,228.329,100903.0,99.09875056653568,0.0,10.0,1732.6499938964844,103.27,99.25,101.76750000000001,90.23,90.03143333333334,90.13591309523808
2012-02-19,1740.7999877929688,104.575,90.12085,102.62926045682123,228.329,67307.0,99.11210299126184,0.0,10.0,1740.7999877929688,103.9225,99.82000000000001,102.44678571428571,90.175425,89.96046666666666,90.15882500000001
2012-02-20,1748.9499816894531,105.22749999999999,90.066275,101.40361373388987,228.329,33711.00000000001,99.125455415988,0.0,10.0,1748.9499816894531,104.575,100.39,103.13785714285714,90.12085,89.8895,90.18407857142859
2012-02-21,1757.0999755859375,105.88,90.0117,100.1779670109585,228.329,115.0,99.13880784071416,0.0,10.0,1757.0999755859375,105.22749999999999,100.82,103.86071428571428,90.066275,90.1919,90.15833571428573
2012-02-22,1770.0,105.99,90.2472,101.91451622778764,228.329,161.0,101.29821307705642,0.0,10.0,1770.0,105.88,101.82,104.45642857142856,90.0117,90.1932,90.16605000000001
2012-02-23,1784.9000244140625,107.44,90.1108,98.68120315297006,228.329,74.0,100.6819840173346,0.0,10.0,1784.9000244140625,105.99,102.33,105.18642857142856,90.2472,90.3109,90.13746428571429
2012-02-24,1775.0999755859375,109.39,89.9104,100.66117599378056,228.329,129.0,100.93724321450888,0.0,10.0,1775.0999755859375,107.44,103.27,106.06071428571428,90.1108,90.23,90.09180714285715
2012-02-25,1774.5999755859375,109.09,89.9281,100.59331428893572,228.329,92618.33333333333,100.40608174110636,0.0,10.0,1774.5999755859375,109.39,103.9225,106.79892857142856,89.9104,90.175425,90.056475
2012-02-26,1774.0999755859375,108.78999999999999,89.94579999999999,100.52545258409089,228.329,185107.66666666666,99.87492026770386,0.0,10.0,1774.0999755859375,109.09,104.575,107.40107142857143,89.9281,90.12085,90.03146785714286
2012-02-27,1773.5999755859375,108.49,89.9635,100.45759087924604,228.329,277597.0,99.34375879430134,0.0,10.0,1773.5999755859375,108.78999999999999,105.22749999999999,107.86714285714285,89.94579999999999,90.066275,90.0167857142857
2012-02-28,1787.0,106.59,89.8103,100.99193171010972,228.329,278723.0,99.71007490747222,0.0,10.0,1787.0,108.49,105.88,107.96857142857142,89.9635,90.0117,89.98801428571427
2012-02-29,1709.9000244140625,107.08,89.7487,100.77278192350036,228.329,359.0,99.5165415175781,0.0,10.0,1709.9000244140625,106.59,105.99,108.1242857142857,89.8103,90.2472,89.9168
2012-03-01,1721.0999755859375,108.76,89.7817,101.22445091291866,228.807,214.0,101.10779369357736,0.0,10.0,1721.0999755859375,107.08,107.44,108.31285714285715,89.7487,90.1108,89.86978571428573
2012-03-02,1708.800048828125,106.68,90.135,102.62576251495312,228.807,135.0,99.33400245166096,0.0,10.0,1708.800048828125,108.76,109.39,107.92571428571429,89.7817,89.9104,89.90187142857144
2012-03-03,1706.86669921875,106.68666666666667,90.1816,101.4635856983907,228.807,230.33333333333334,99.38050341088262,0.0,10.0,1706.86669921875,106.68,109.09,107.58238095238094,90.135,89.9281,89.93808571428572
2012-03-04,1704.933349609375,106.69333333333334,90.2282,100.30140888182827,228.807,325.6666666666667,99.4270043701043,0.0,10.0,1704.933349609375,106.68666666666667,108.78999999999999,107.28285714285714,90.1816,89.94579999999999,89.97842857142857
2012-03-05,1703.0,106.7,90.2748,99.13923206526584,228.807,421.0,99.47350532932596,0.0,10.0,1703.0,106.69333333333334,108.49,107.02714285714286,90.2282,89.9635,90.0229
2012-03-06,1671.4000244140625,104.71,90.8237,99.8145739069058,228.807,176.0,99.9936063201481,0.0,10.0,1671.4000244140625,106.7,106.59,106.75857142857141,90.2748,89.8103,90.16767142857144
2012-03-07,1683.300048828125,106.16,90.6837,103.93571511223108,228.807,39.0,99.85062541340464,0.0,10.0,1683.300048828125,104.71,107.08,106.62714285714287,90.8237,89.7487,90.30124285714285
2012-03-08,1698.0999755859375,106.65,90.2598,100.21696305554278,228.807,279597.0,101.43240457070787,0.0,10.0,1698.0999755859375,106.16,108.76,106.3257142857143,90.6837,89.7817,90.36954285714285
2012-03-09,1710.9000244140625,107.4,90.4341,101.60807742715129,228.807,75.0,101.41882455740516,0.0,10.0,1710.9000244140625,106.65,106.68,106.42857142857143,90.2598,90.135,90.41227142857143
2012-03-10,1707.0,107.04666666666667,90.51083333333334,101.52195075093618,228.807,82.66666666666667,101.34943043466265,0.0,10.0,1707.0,107.4,106.68666666666667,106.47999999999999,90.4341,90.1816,90.45930476190475
2012-03-11,1703.0999755859375,106.69333333333334,90.58756666666666,101.43582407472108,228.807,90.33333333333333,101.28003631192013,0.0,10.0,1703.0999755859375,107.04666666666667,106.69333333333334,106.48,90.51083333333334,90.2282,90.51064285714287
2012-03-12,1699.199951171875,106.34,90.6643,101.34969739850598,228.807,98.0,101.21064218917762,0.0,10.0,1699.199951171875,106.69333333333334,106.7,106.42857142857143,90.58756666666666,90.2748,90.56628571428573
2012-03-13,1693.699951171875,106.7,90.5363,101.03677528940358,228.807,47.0,99.55418331556592,0.0,10.0,1693.699951171875,106.34,104.71,106.71285714285715,90.6643,90.8237,90.52522857142857
2012-03-14,1642.5,105.49,90.9325,99.1221330180635,228.807,283510.0,98.64375302852596,0.0,10.0,1642.5,106.7,106.16,106.61714285714285,90.5363,90.6837,90.56077142857143
2012-03-15,1659.0999755859375,105.19,90.7866,98.76603765088444,228.807,405.0,98.61778322975596,0.0,10.0,1659.0999755859375,105.49,106.65,106.40857142857143,90.9325,90.2598,90.63602857142858
2012-03-16,1655.5,107.03,90.5245,100.85727895110696,228.807,317.0,99.56770563847346,0.0,10.0,1655.5,105.19,107.4,106.35571428571428,90.7866,90.4341,90.64894285714286
2012-03-17,1659.3000081380208,107.38333333333334,90.447,100.91931038381693,228.807,36995.666666666664,100.04115632367102,0.0,10.0,1659.3000081380208,107.03,107.04666666666667,106.40380952380953,90.5245,90.51083333333334,90.63982380952382
2012-03-18,1663.1000162760417,107.73666666666666,90.3695,100.9813418165269,228.807,73674.33333333333,100.5146070088686,0.0,10.0,1663.1000162760417,107.38333333333334,106.69333333333334,106.55285714285715,90.447,90.58756666666666,90.60867142857144
2012-03-19,1666.9000244140625,108.09,90.292,101.04337324923688,228.807,110353.0,100.98805769406616,0.0,10.0,1666.9000244140625,107.73666666666666,106.34,106.80285714285715,90.3695,90.6643,90.55548571428572
2012-03-20,1646.699951171875,105.68,90.6065,96.9400159249457,228.807,70.0,101.312095844057,0.0,10.0,1646.699951171875,108.09,106.7,106.65714285714286,90.292,90.5363,90.56551428571429
2012-03-21,1650.0,106.87,90.6761,101.82979067686284,228.807,546.0,99.81727860409376,0.0,10.0,1650.0,105.68,105.49,106.85428571428572,90.6065,90.9325,90.5288857142857
2012-03-22,1642.300048828125,104.98,90.8225,100.30300482548247,228.807,321.0,99.03232020288353,0.0,10.0,1642.300048828125,106.87,105.19,106.82428571428571,90.6761,90.7866,90.53401428571429
2012-03-23,1662.300048828125,106.43,90.6156,102.10182172157478,228.807,76.0,100.32683647392342,0.0,10.0,1662.300048828125,104.98,107.03,106.73857142857143,90.8225,90.5245,90.54702857142857
2012-03-24,1670.0333658854167,106.64333333333333,90.51926666666667,101.88438485756387,228.807,62.333333333333336,100.49820830563705,0.0,10.0,1670.0333658854167,106.43,107.38333333333334,106.63285714285715,90.6156,90.447,90.55735238095238
2012-03-25,1677.7666829427083,106.85666666666667,90.42293333333333,101.66694799355298,228.807,48.666666666666664,100.66958013735068,0.0,10.0,1677.7666829427083,106.64333333333333,107.73666666666666,106.50714285714287,90.51926666666667,90.3695,90.56498571428571
2012-03-26,1685.5,107.07,90.3266,101.44951112954207,228.807,35.0,100.8409519690643,0.0,10.0,1685.5,106.85666666666667,108.09,106.36142857142856,90.42293333333333,90.292,90.56992857142858
2012-03-27,1684.800048828125,107.32,90.2796,99.19868049780588,228.807,100.0,101.23767926616442,0.0,10.0,1684.800048828125,107.07,105.68,106.5957142857143,90.3266,90.6065,90.52322857142858
2012-03-28,1657.9000244140625,105.4,90.603,101.95295688742269,228.807,193107.0,100.01867676743193,0.0,10.0,1657.9000244140625,107.32,106.87,106.38571428571429,90.2796,90.6761,90.5127857142857
2012-03-29,1652.199951171875,102.79,90.7285,101.92023220725424,228.807,47342.0,99.9595613917328,0.0,10.0,1652.199951171875,105.4,104.98,106.07285714285715,90.603,90.8225,90.49935714285714
2012-03-30,1669.300048828125,103.03,90.4593,98.66974577490583,228.807,9825.0,99.79838080840204,0.0,10.0,1669.300048828125,102.79,106.43,105.58714285714287,90.7285,90.6156,90.47702857142858
2012-03-31,1672.0333658854167,103.77,90.38853333333333,99.57727910729514,228.93366666666665,7393.666666666667,99.39059905223077,0.0,10.0,1672.0333658854167,103.03,106.64333333333333,105.17666666666666,90.4593,90.51926666666667,90.45835238095238
2012-04-01,1674.7666829427083,104.51,90.31776666666667,100.48481243968445,229.06033333333335,4962.333333333333,98.98281729605948,0.0,10.0,1674.7666829427083,103.77,106.85666666666667,104.84142857142857,90.38853333333333,90.42293333333333,90.44332857142857
2012-04-02,1677.5,105.25,90.247,101.39234577207375,229.187,2531.0,98.5750355398882,0.0,10.0,1677.5,104.51,107.07,104.58142857142857,90.31776666666667,90.3266,90.43195714285716
2012-04-03,1670.0,104.02,90.1921,103.45302664753991,229.187,5.0,99.74466053241844,0.0,10.0,1670.0,105.25,107.32,104.11,90.247,90.2796,90.41945714285714
2012-04-04,1612.300048828125,101.53,90.8284,99.65552765739444,229.187,1122.0,101.9504342571544,0.0,10.0,1612.300048828125,104.02,105.4,103.55714285714285,90.1921,90.603,90.45165714285714
2012-04-05,1628.5,103.29,90.8781,101.70202169426092,229.187,289.0,100.61544778953572,0.0,10.0,1628.5,101.53,102.79,103.62857142857145,90.8284,90.7285,90.47302857142857
2012-04-06,1632.0,103.08000000000001,90.899175,101.12054473629125,229.187,218.0,100.38261932432042,0.0,10.0,1632.0,103.29,103.03,103.63571428571427,90.8781,90.4593,90.53586785714286
2012-04-07,1635.5,102.87,90.92025000000001,100.53906777832158,229.187,147.0,100.1497908591051,0.0,10.0,1635.5,103.08000000000001,103.77,103.50714285714285,90.899175,90.38853333333333,90.61182738095239
2012-04-08,1639.0,102.66000000000001,90.941325,99.95759082035191,229.187,76.0,99.91696239388979,0.0,10.0,1639.0,102.87,104.51,103.24285714285715,90.92025000000001,90.31776666666667,90.70090714285716
2012-04-09,1642.5,102.45,90.9624,99.37611386238224,229.187,5.0,99.68413392867448,0.0,10.0,1642.5,102.66000000000001,105.25,102.84285714285714,90.941325,90.247,90.80310714285714
2012-04-10,1659.5,101.12,91.2728,103.0797892972823,229.187,5.0,100.8518250125822,0.0,10.0,1659.5,102.45,104.02,102.42857142857143,90.9624,90.1921,90.95749285714285
2012-04-11,1659.0,102.66,91.1768,105.4778293409125,229.187,283008.0,101.1933735989993,0.0,10.0,1659.0,101.12,101.53,102.59000000000002,91.2728,90.8284,91.00726428571429
2012-04-12,1679.5,103.69,90.7694,102.7216227462972,229.187,1309.0,100.21823558309772,0.0,10.0,1679.5,102.66,103.29,102.64714285714285,91.1768,90.8781,90.99173571428571
2012-04-13,1659.0999755859375,102.84,91.0558,100.02782192495644,229.187,220.0,97.08245919060737,0.0,10.0,1659.0999755859375,103.69,103.08000000000001,102.61285714285715,90.7694,90.899175,91.0141107142857
2012-04-14,1655.63330078125,102.86666666666667,91.1157,99.91715814538557,229.187,170.33333333333334,98.01805360232268,0.0,10.0,1655.63330078125,102.84,102.87,102.61238095238096,91.0558,90.92025000000001,91.04203214285714
2012-04-15,1652.1666259765625,102.89333333333333,91.1756,99.80649436581471,229.187,120.66666666666667,98.95364801403801,0.0,10.0,1652.1666259765625,102.86666666666667,102.66000000000001,102.64571428571428,91.1157,90.941325,91.0755
2012-04-16,1648.699951171875,102.92,91.2355,99.69583058624384,229.187,71.0,99.88924242575332,0.0,10.0,1648.699951171875,102.89333333333333,102.45,102.71285714285715,91.1756,90.9624,91.1145142857143
2012-04-17,1650.300048828125,104.23,90.7661,104.4403156156241,229.187,71.0,101.93601210146277,0.0,10.0,1650.300048828125,102.92,101.12,103.15714285714286,91.2355,91.2728,91.04212857142856
2012-04-18,1638.800048828125,102.65,90.9326,103.08354819164862,229.187,273.0,99.5614546095724,0.0,10.0,1638.800048828125,104.23,102.66,103.15571428571427,90.7661,91.1768,91.00724285714286
2012-04-19,1640.5999755859375,102.38,91.0833,99.9163102842215,229.187,91398.0,101.22476451653448,0.0,10.0,1640.5999755859375,102.65,103.69,102.96857142857142,90.9326,90.7694,91.05208571428571
2012-04-20,1642.0999755859375,103.58,90.8066,100.30743008187147,229.187,225790.0,101.62903936257376,0.0,10.0,1642.0999755859375,102.38,102.84,103.07428571428571,91.0833,91.0558,91.01648571428572
2012-04-21,1638.6999918619792,103.28,90.8974,101.61403241024584,229.187,150602.0,101.32318095073528,0.0,10.0,1638.6999918619792,103.58,102.86666666666667,103.13333333333333,90.8066,91.1157,90.98530000000001
2012-04-22,1635.3000081380208,102.98,90.98819999999999,102.9206347386202,229.187,75414.0,101.0173225388968,0.0,10.0,1635.3000081380208,103.28,102.89333333333333,103.14571428571428,90.8974,91.1756,90.95852857142857
2012-04-23,1631.9000244140625,102.68,91.079,104.22723706699456,229.187,226.0,100.71146412705832,0.0,10.0,1631.9000244140625,102.98,102.92,103.11142857142859,90.98819999999999,91.2355,90.93617142857143
2012-04-24,1643.0,103.1,90.8153,99.71557965285142,229.187,123.0,100.72886501873651,0.0,10.0,1643.0,102.68,104.23,102.95000000000002,91.079,90.7661,90.9432
2012-04-25,1641.4000244140625,103.72,90.756,101.73241886560176,229.187,276652.0,101.60586964102724,0.0,10.0,1641.4000244140625,103.1,102.65,103.10285714285713,90.8153,90.9326,90.91797142857142
2012-04-26,1659.5999755859375,104.56,90.6428,104.12338330794827,229.187,280.0,99.67581541937412,0.0,10.0,1659.5999755859375,103.72,102.38,103.41428571428571,90.756,91.0833,90.85504285714286
2012-04-27,1664.0,104.86,90.3269,104.32445315053452,229.187,236.0,99.49398049172056,0.0,10.0,1664.0,104.56,103.58,103.59714285714287,90.6428,90.8066,90.78651428571428
2012-04-28,1663.8000081380208,104.87,90.33906666666667,103.23166832971908,229.187,70641.66666666667,99.44713872547116,0.0,10.0,1663.8000081380208,104.86,103.28,103.82428571428572,90.3269,90.8974,90.70675238095237
2012-04-29,1663.6000162760417,104.88,90.35123333333333,102.13888350890363,229.187,141047.33333333334,99.40029695922176,0.0,10.0,1663.6000162760417,104.87,102.98,104.0957142857143,90.33906666666667,90.98819999999999,90.61575714285712
2012-04-30,1663.4000244140625,104.89,90.3634,101.0460986880882,229.187,211453.0,99.35345519297236,0.0,10.0,1663.4000244140625,104.88,102.68,104.41142857142857,90.35123333333333,91.079,90.51352857142857
2012-05-01,1661.699951171875,106.17,90.3227,99.08585029266474,228.713,245921.0,100.30361761385912,0.0,10.0,1661.699951171875,104.89,103.1,104.85,90.3634,90.8153,90.44315714285713
2012-05-02,1653.4000244140625,105.25,90.6144,104.01023512656472,228.713,256649.0,100.5829888591329,0.0,10.0,1653.4000244140625,106.17,103.72,105.06857142857143,90.3227,90.756,90.42292857142857
2012-05-03,1634.199951171875,102.56,90.6839,100.43633361105005,228.713,78.0,100.05375588366093,0.0,10.0,1634.199951171875,105.25,104.56,104.78285714285714,90.6144,90.6428,90.4288
2012-05-04,1644.699951171875,98.49,91.0497,104.55303180807536,228.713,68.0,100.19520702112918,0.0,10.0,1644.699951171875,102.56,104.86,103.87285714285713,90.6839,90.3269,90.53205714285716
2012-05-05,1642.6666259765625,98.28,91.05803333333334,101.95432833522462,228.713,52.333333333333336,100.82145854934113,0.0,10.0,1642.6666259765625,98.49,104.87,102.93142857142857,91.0497,90.33906666666667,90.63476666666668
2012-05-06,1640.63330078125,98.07,91.06636666666667,99.35562486237386,228.713,36.666666666666664,101.44771007755307,0.0,10.0,1640.63330078125,98.28,104.88,101.95857142857142,91.05803333333334,90.35123333333333,90.73692857142858
2012-05-07,1638.5999755859375,97.86,91.0747,96.75692138952311,228.713,21.0,102.07396160576502,0.0,10.0,1638.5999755859375,98.07,104.89,100.9542857142857,91.06636666666667,90.3634,90.83854285714285
2012-05-08,1604.0,97.13,91.4107,105.49275424022628,228.713,154.0,99.38060489266456,0.0,10.0,1604.0,97.86,106.17,99.66285714285713,91.0747,90.3227,90.99397142857143
2012-05-09,1593.699951171875,96.8,91.7632,101.26819189748156,228.713,30.0,100.08908518041753,0.0,10.0,1593.699951171875,97.13,105.25,98.4557142857143,91.4107,90.6144,91.15808571428572
2012-05-10,1595.0999755859375,97.1,91.7077,105.41015109741316,228.713,282314.0,100.15709520267424,0.0,10.0,1595.0999755859375,96.8,102.56,97.67571428571428,91.7632,90.6839,91.30434285714286
2012-05-11,1583.5999755859375,96.03,91.7306,99.20730983767784,228.713,15.0,100.87171623581892,0.0,10.0,1583.5999755859375,97.1,98.49,97.32428571428571,91.7077,91.0497,91.40161428571427
2012-05-12,1575.9333089192708,95.60333333333334,91.90343333333333,100.40073325673684,228.713,11.666666666666666,100.33671544246785,0.0,10.0,1575.9333089192708,96.03,98.28,96.94190476190475,91.7306,91.05803333333334,91.52238571428572
2012-05-13,1568.2666422526042,95.17666666666666,92.07626666666667,101.59415667579586,228.713,8.333333333333334,99.80171464911678,0.0,10.0,1568.2666422526042,95.60333333333334,98.07,96.52857142857144,91.90343333333333,91.06636666666667,91.66665714285713
2012-05-14,1560.5999755859375,94.75,92.2491,102.78758009485486,228.713,5.0,99.2667138557657,0.0,10.0,1560.5999755859375,95.17666666666666,97.86,96.08428571428571,92.07626666666667,91.0747,91.83442857142856
2012-05-15,1556.800048828125,93.97,92.5235,102.2675106539121,228.713,28.0,100.07478311060709,0.0,10.0,1556.800048828125,94.75,97.13,95.63285714285715,92.2491,91.4107,91.9934
